,id,bbox,centers,radius
1346,8345,"[[9, 59, 54, 52], [230, 27, 37, 36], [0, 292, 27, 75], [21, 384, 75, 75], [197, 423, 54, 54], [271, 414, 53, 54], [343, 501, 51, 12]]","[(36, 86), (248, 45), (-10, 329), (58, 421), (224, 450), (298, 441), (368, 526)]","[27, 18, 37, 37, 27, 27, 25]"
1347,8352,"[[482, 81, 31, 102], [393, 247, 116, 119], [467, 442, 46, 71]]","[(533, 132), (452, 306), (502, 477)]","[51, 59, 35]"
1348,8353,"[[6, 74, 116, 115], [63, 230, 115, 118], [0, 254, 34, 106], [273, 305, 54, 53], [347, 297, 53, 52], [428, 292, 45, 44], [279, 397, 45, 44], [343, 389, 42, 43], [119, 428, 87, 84], [0, 441, 80, 72], [498, 285, 15, 41]]","[(64, 132), (122, 289), (-19, 307), (300, 332), (373, 323), (450, 314), (301, 419), (364, 410), (162, 471), (40, 481), (518, 305)]","[58, 59, 53, 27, 26, 22, 22, 21, 43, 40, 20]"
1349,8354,"[[23, 283, 43, 45], [407, 59, 48, 45], [449, 112, 31, 30], [344, 107, 45, 44]]","[(45, 305), (431, 83), (464, 127), (366, 129)]","[22, 24, 15, 22]"
1350,8355,"[[93, 42, 52, 51], [213, 33, 91, 89], [331, 27, 75, 74]]","[(119, 68), (258, 78), (368, 64)]","[26, 45, 37]"
1351,8362,"[[311, 27, 89, 88], [325, 154, 90, 87], [172, 265, 120, 120], [308, 331, 120, 120], [466, -1, 46, 58], [482, 110, 30, 83]]","[(355, 71), (370, 199), (232, 325), (368, 391), (495, 28), (523, 151)]","[44, 45, 60, 60, 29, 41]"
1352,8363,"[[0, -1, 81, 58], [119, -1, 87, 42], [135, 92, 88, 88], [7, 106, 90, 89], [27, 283, 89, 87], [155, 266, 87, 90], [151, 431, 120, 82], [322, 420, 46, 47]]","[(41, 39), (162, 42), (179, 136), (52, 151), (71, 327), (200, 311), (211, 491), (345, 443)]","[40, 43, 44, 45, 44, 45, 60, 23]"
1353,8373,"[[150, 0, 121, 76]]","[(210, 16)]",[60]
1354,8424,"[[62, 194, 107, 98], [87, 356, 95, 86], [103, 480, 92, 33]]","[(115, 247), (134, 403), (149, 526)]","[53, 47, 46]"
1355,8434,"[[102, 5, 96, 86], [116, 306, 51, 45]]","[(150, 53), (141, 331)]","[48, 25]"
1356,8441,"[[91, 208, 56, 43], [211, 273, 59, 44], [287, 274, 53, 45], [30, 388, 55, 41], [92, 387, 56, 42], [212, 387, 57, 42], [289, 447, 50, 46], [92, 468, 54, 40]]","[(119, 236), (240, 302), (313, 300), (57, 415), (120, 415), (240, 415), (314, 472), (119, 495)]","[28, 29, 26, 27, 28, 28, 25, 27]"
1357,8446,"[[279, 248, 42, 41], [218, 242, 43, 41], [46, 266, 43, 39], [363, 352, 43, 39], [413, 368, 46, 44], [369, 404, 48, 42]]","[(300, 269), (239, 263), (67, 287), (384, 373), (436, 391), (393, 428)]","[21, 21, 21, 21, 23, 24]"
1358,8447,"[[405, 412, 44, 43]]","[(427, 434)]",[22]
1359,8448,"[[351, 431, 42, 42], [447, 379, 42, 42]]","[(372, 452), (468, 400)]","[21, 21]"
1360,8449,"[[47, 378, 42, 43], [0, 381, 14, 40], [-1, 472, 57, 41]]","[(68, 399), (-6, 401), (27, 500)]","[21, 20, 28]"
1361,8451,"[[92, -1, 54, 36], [30, 52, 55, 43], [29, 113, 56, 43], [214, 53, 52, 41], [291, 0, 48, 18], [72, 325, 75, 65], [149, 325, 76, 65], [149, 401, 76, 65], [72, 402, 75, 66]]","[(119, 26), (57, 79), (57, 141), (240, 79), (315, -6), (109, 362), (187, 363), (187, 439), (109, 439)]","[27, 27, 28, 26, 24, 37, 38, 38, 37]"
1362,8455,"[[325, 342, 96, 91], [466, 325, 46, 92], [389, 465, 97, 47]]","[(373, 390), (512, 371), (437, 513)]","[48, 46, 48]"
1363,8456,"[[-2, 325, 90, 93], [36, 450, 95, 61], [168, 412, 73, 71], [255, 402, 72, 70], [354, 390, 73, 70], [446, 377, 66, 71], [342, 279, 72, 71], [434, 269, 69, 69]]","[(44, 371), (83, 497), (204, 448), (291, 438), (390, 426), (481, 412), (378, 315), (468, 303)]","[46, 47, 36, 36, 36, 35, 36, 34]"
1364,8457,"[[132, 71, 50, 47], [114, 273, 43, 41], [164, 305, 42, 40], [-1, 377, 43, 71], [0, 269, 30, 70], [217, 420, 45, 44], [439, 218, 42, 42], [430, 144, 43, 43]]","[(157, 96), (135, 294), (185, 326), (34, 412), (-5, 304), (239, 442), (460, 239), (451, 165)]","[25, 21, 21, 35, 35, 22, 21, 21]"
1365,8458,"[[464, 0, 49, 61]]","[(494, 31)]",[30]
1366,8459,"[[0, 0, 53, 60]]","[(23, 30)]",[30]
1367,8465,"[[389, -1, 95, 82]]","[(436, 46)]",[47]
1368,8466,"[[35, 0, 95, 68], [55, 138, 95, 91], [205, 68, 116, 113], [369, 48, 115, 114]]","[(82, 21), (102, 185), (263, 126), (426, 105)]","[47, 47, 58, 57]"
1369,8522,"[[318, 94, 69, 71], [272, 258, 104, 103], [241, 480, 95, 32]]","[(353, 129), (324, 310), (288, 527)]","[35, 52, 47]"
1370,8523,"[[147, 146, 103, 102], [117, 354, 102, 105], [382, 385, 103, 104]]","[(198, 197), (169, 406), (434, 437)]","[51, 52, 52]"
1371,8524,"[[150, 424, 100, 88]]","[(200, 474)]",[50]
1372,8530,"[[162, 360, 62, 51], [278, 377, 63, 52]]","[(193, 391), (309, 408)]","[31, 31]"
1373,8531,"[[22, 407, 64, 66]]","[(55, 440)]",[33]
1374,8532,"[[238, 4, 104, 105], [285, 272, 102, 105]]","[(290, 56), (337, 324)]","[52, 52]"
1375,8533,"[[80, 100, 105, 103], [48, 308, 104, 106], [308, 390, 104, 106], [343, 170, 104, 105]]","[(132, 152), (101, 361), (361, 443), (395, 222)]","[52, 53, 53, 52]"
1376,8534,"[[73, 432, 103, 80], [108, 207, 102, 105], [150, -1, 100, 55]]","[(124, 483), (160, 259), (200, 49)]","[51, 52, 50]"
1377,8542,"[[249, 18, 103, 105], [217, 224, 103, 107], [458, 261, 55, 107], [491, 67, 22, 83]]","[(301, 70), (270, 277), (511, 314), (532, 108)]","[52, 53, 53, 41]"
1378,8543,"[[14, 55, 103, 105], [0, 263, 85, 105], [277, 120, 103, 107], [321, -1, 78, 24]]","[(66, 107), (33, 315), (330, 173), (360, 38)]","[52, 52, 53, 39]"
1379,8544,"[[44, 161, 100, 102], [76, 0, 100, 62]]","[(95, 212), (126, 12)]","[51, 50]"
1380,8562,"[[48, 31, 91, 92], [33, 395, 124, 116]]","[(94, 77), (95, 457)]","[46, 62]"
1381,8565,"[[111, 474, 110, 39], [421, 473, 91, 39]]","[(166, 529), (466, 518)]","[55, 45]"
1382,8567,"[[477, 115, 34, 41], [464, 206, 49, 71]]","[(497, 135), (499, 241)]","[20, 35]"
1383,8568,"[[2, 115, 40, 41], [1, 206, 57, 71], [331, 242, 110, 112]]","[(22, 135), (36, 241), (387, 298)]","[20, 35, 56]"
1384,8569,"[[141, 336, 111, 114]]","[(198, 393)]",[57]
1385,8570,"[[161, 371, 135, 124], [447, 257, 65, 115]]","[(228, 438), (504, 314)]","[67, 57]"
1386,8571,"[[210, 254, 135, 116], [-1, 257, 109, 116]]","[(277, 321), (57, 315)]","[67, 58]"
1387,8572,"[[39, 0, 114, 49], [47, 220, 96, 93], [43, 392, 100, 101]]","[(96, -8), (95, 268), (93, 442)]","[57, 48, 50]"
1388,8575,"[[106, 1, 121, 120], [417, 1, 96, 120], [420, 315, 94, 120], [107, 316, 121, 121]]","[(166, 61), (477, 61), (480, 375), (167, 376)]","[60, 60, 60, 60]"
1389,8576,"[[0, 2, 65, 117], [-1, 317, 66, 119]]","[(7, 60), (58, 376)]","[58, 59]"
1390,8580,"[[166, 185, 136, 122]]","[(234, 253)]",[68]
1391,8582,"[[44, 108, 100, 103], [58, 0, 77, 19]]","[(95, 159), (96, -19)]","[51, 38]"
1392,8585,"[[100, 147, 119, 119], [404, 139, 109, 134]]","[(159, 206), (471, 206)]","[59, 67]"
1393,8586,"[[-1, 140, 64, 133]]","[(65, 206)]",[66]
1394,8606,"[[300, 441, 67, 69]]","[(334, 475)]",[34]
1395,8615,"[[64, 387, 65, 72], [214, 288, 68, 73], [475, 359, 38, 73], [379, 192, 67, 74]]","[(100, 423), (250, 324), (511, 395), (416, 229)]","[36, 36, 36, 37]"
1396,8616,"[[69, 100, 67, 70], [1, 361, 67, 71], [163, 262, 69, 73], [397, 128, 64, 73], [301, 0, 66, 36]]","[(104, 135), (36, 396), (199, 298), (433, 164), (334, 3)]","[35, 35, 36, 36, 33]"
1397,8617,"[[55, 362, 66, 72]]","[(91, 398)]",[36]
1398,8623,"[[108, 386, 55, 65], [299, 314, 67, 74]]","[(140, 418), (336, 351)]","[32, 37]"
1399,8625,"[[146, 75, 66, 73]]","[(182, 111)]",[36]
1400,8626,"[[297, 22, 68, 72]]","[(333, 58)]",[36]
1401,8627,"[[149, 50, 69, 75]]","[(186, 87)]",[37]
1402,8632,"[[22, 108, 70, 74], [155, 244, 69, 72], [388, 238, 64, 69], [340, 38, 73, 73]]","[(59, 145), (191, 280), (422, 272), (376, 74)]","[37, 36, 34, 36]"
1403,8633,"[[393, 5, 68, 73], [345, 354, 54, 61]]","[(429, 41), (375, 384)]","[36, 30]"
1404,8634,"[[55, 235, 67, 73], [148, 402, 67, 72], [312, 311, 68, 72]]","[(91, 271), (184, 438), (348, 347)]","[36, 36, 36]"
1405,8643,"[[424, 18, 54, 61]]","[(454, 48)]",[30]
1406,8644,"[[68, 257, 75, 78], [251, 241, 27, 34], [295, 216, 26, 34], [339, 191, 27, 33], [320, 260, 28, 35], [365, 234, 25, 32], [408, 169, 34, 43], [442, 229, 35, 42], [305, 132, 27, 34]]","[(107, 296), (268, 258), (312, 233), (355, 207), (337, 277), (381, 250), (429, 190), (463, 250), (322, 149)]","[39, 17, 17, 16, 17, 16, 21, 21, 17]"
1407,8645,"[[113, 9, 53, 59], [219, 5, 37, 42], [246, 99, 56, 61], [164, 128, 26, 32], [63, 401, 34, 35], [7, 300, 34, 39]]","[(142, 38), (240, 26), (276, 129), (180, 144), (80, 418), (26, 319)]","[29, 21, 30, 16, 17, 19]"
1408,8651,"[[407, 211, 70, 76], [476, 339, 36, 75]]","[(445, 249), (513, 376)]","[38, 37]"
1409,8652,"[[2, 339, 69, 76]]","[(40, 377)]",[38]
1410,8654,"[[362, 354, 38, 43], [420, 319, 38, 43]]","[(383, 375), (441, 340)]","[21, 21]"
1411,8656,"[[334, 197, 52, 58], [405, 325, 65, 72], [498, 106, 15, 51]]","[(363, 226), (441, 361), (523, 131)]","[29, 36, 25]"
1412,8657,"[[23, 102, 53, 58], [94, 230, 65, 73], [421, 287, 89, 101], [214, 438, 67, 72]]","[(52, 131), (130, 266), (471, 337), (250, 474)]","[29, 36, 50, 36]"
1413,8658,"[[236, 136, 44, 52], [0, 291, 36, 96], [414, 480, 69, 33]]","[(262, 162), (-12, 339), (448, 514)]","[26, 48, 34]"
1414,8667,"[[50, 60, 65, 72], [215, 0, 65, 36]]","[(86, 96), (247, 4)]","[36, 32]"
1415,8668,"[[112, 170, 85, 83], [185, 296, 83, 85], [338, 221, 68, 70], [256, 84, 86, 86], [415, 6, 67, 69], [489, 134, 23, 65]]","[(154, 212), (227, 338), (373, 256), (299, 127), (449, 40), (521, 166)]","[42, 42, 35, 43, 34, 32]"
1416,8669,"[[14, 132, 67, 70]]","[(49, 167)]",[35]
1417,8677,"[[309, 35, 66, 71]]","[(344, 70)]",[35]
1418,8725,"[[374, 250, 72, 70], [420, 329, 71, 69], [484, 187, 28, 68]]","[(410, 286), (455, 364), (518, 221)]","[36, 35, 34]"
1419,8726,"[[9, 185, 74, 73], [55, 264, 73, 71]]","[(46, 222), (91, 300)]","[37, 36]"
1420,8734,"[[392, 159, 54, 52], [453, 123, 54, 53], [440, 244, 54, 51]]","[(419, 186), (480, 150), (467, 271)]","[27, 27, 27]"
1421,8735,"[[339, 25, 57, 55], [216, 96, 57, 56], [230, 0, 56, 30], [-1, 122, 33, 53], [27, 207, 54, 52], [90, 172, 53, 52], [0, 245, 19, 51], [15, 328, 52, 51], [76, 292, 52, 52], [138, 256, 53, 50], [214, 387, 58, 57], [158, 419, 57, 60], [195, 483, 57, 30], [251, 451, 55, 55], [42, 87, 54, 52], [464, 460, 40, 38]]","[(367, 53), (244, 124), (258, 2), (25, 148), (54, 234), (116, 198), (-6, 270), (41, 354), (102, 318), (164, 282), (243, 416), (188, 449), (223, 511), (278, 478), (69, 114), (484, 480)]","[28, 28, 28, 26, 27, 26, 25, 26, 26, 26, 29, 30, 28, 27, 27, 20]"
1422,8736,"[[225, 322, 56, 56], [264, 397, 70, 69], [1, 460, 29, 40]]","[(253, 350), (299, 432), (21, 480)]","[28, 35, 20]"
1423,8742,"[[308, 212, 31, 29], [340, 269, 31, 30]]","[(323, 227), (355, 284)]","[15, 15]"
1424,8745,"[[195, 8, 56, 56], [251, 0, 54, 32], [319, 174, 34, 32], [389, 187, 34, 32]]","[(223, 36), (278, 5), (336, 191), (406, 204)]","[28, 27, 17, 17]"
1425,8757,"[[191, 154, 69, 68], [290, 97, 69, 69], [415, 321, 69, 66]]","[(225, 188), (324, 131), (449, 355)]","[34, 34, 34]"
1426,8758,"[[30, 477, 70, 35]]","[(65, 512)]",[35]
1427,8766,"[[377, 351, 67, 67]]","[(410, 384)]",[33]
1428,8767,"[[406, 60, 69, 67]]","[(440, 94)]",[34]
1429,8768,"[[31, 3, 67, 67]]","[(64, 36)]",[33]
1430,8803,"[[249, 262, 70, 84]]","[(291, 304)]",[42]
1431,8811,"[[276, 341, 75, 85], [396, 415, 72, 80], [456, 48, 56, 96]]","[(318, 383), (436, 455), (504, 96)]","[42, 40, 48]"
1432,8812,"[[-1, 54, 73, 90], [279, 213, 95, 107], [474, 48, 39, 106]]","[(44, 99), (332, 266), (527, 101)]","[45, 53, 53]"
1433,8813,"[[0, 49, 96, 107]]","[(43, 102)]",[53]
1434,8820,"[[450, 389, 62, 80]]","[(490, 429)]",[40]
1435,8821,"[[151, 86, 75, 80], [271, 157, 69, 78], [390, 222, 73, 85], [1, 389, 46, 82], [96, 459, 74, 53], [400, 0, 60, 21]]","[(191, 126), (310, 196), (432, 264), (42, 430), (133, 496), (430, -9)]","[40, 39, 42, 41, 37, 30]"
1436,8822,"[[160, 79, 73, 81], [35, 296, 70, 80], [155, 366, 70, 80]]","[(200, 119), (75, 336), (195, 406)]","[40, 40, 40]"
1437,8830,"[[327, 130, 73, 78], [448, 196, 64, 81], [153, 429, 73, 82]]","[(366, 169), (488, 236), (194, 470)]","[39, 40, 41]"
1438,8831,"[[95, 0, 72, 65], [218, 54, 70, 79], [338, 124, 69, 78], [332, 412, 71, 81], [211, 338, 70, 82], [-1, 196, 46, 83], [89, 274, 72, 77]]","[(131, 29), (257, 93), (377, 163), (372, 452), (252, 379), (40, 237), (127, 312)]","[36, 39, 39, 40, 41, 41, 38]"
1439,8837,"[[493, 453, 19, 30]]","[(508, 468)]",[15]
1440,8838,"[[18, 453, 23, 29]]","[(32, 467)]",[14]
1441,8840,"[[272, 30, 69, 74], [396, 103, 62, 65], [385, 325, 50, 57]]","[(309, 67), (428, 135), (413, 353)]","[37, 32, 28]"
1442,8841,"[[40, 171, 65, 73]]","[(76, 207)]",[36]
1443,8944,"[[434, 304, 51, 51], [470, 457, 42, 49], [386, 474, 51, 38], [319, 489, 51, 24]]","[(459, 329), (494, 481), (411, 499), (344, 514)]","[25, 24, 25, 25]"
1444,8945,"[[28, 290, 52, 50], [1, 457, 46, 51], [64, 450, 39, 38], [115, 442, 39, 36], [179, 429, 38, 36], [230, 419, 37, 35]]","[(54, 316), (26, 482), (83, 469), (134, 461), (198, 448), (248, 437)]","[26, 25, 19, 19, 19, 18]"
1445,8954,"[[318, 14, 51, 48], [386, 1, 50, 47], [472, 0, 41, 32]]","[(343, 39), (411, 26), (492, 12)]","[25, 25, 20]"
1446,8955,"[[0, -1, 47, 32], [67, 0, 34, 14], [20, 125, 26, 23], [52, 119, 26, 24], [27, 163, 26, 21], [36, 198, 25, 23], [59, 156, 25, 23], [66, 192, 26, 24], [185, 90, 42, 40], [198, 149, 42, 44]]","[(24, 22), (84, -3), (33, 138), (65, 132), (40, 176), (48, 210), (71, 168), (79, 205), (206, 111), (220, 171)]","[23, 17, 13, 13, 13, 12, 12, 13, 21, 22]"
1447,8964,"[[285, 291, 31, 29], [310, 438, 51, 51], [144, 461, 68, 51]]","[(300, 306), (335, 463), (178, 495)]","[15, 25, 34]"
1448,8965,"[[45, 384, 70, 69], [224, 349, 70, 68]]","[(80, 419), (259, 384)]","[35, 35]"
1449,8974,"[[143, 0, 70, 53], [176, 146, 68, 67], [334, 115, 68, 67]]","[(178, 18), (210, 180), (368, 149)]","[35, 34, 34]"
1450,8975,"[[76, 70, 70, 70], [256, 34, 70, 70], [453, 23, 59, 94]]","[(111, 105), (291, 69), (500, 70)]","[35, 35, 47]"
1451,8976,"[[-1, 23, 74, 95]]","[(46, 70)]",[47]
1452,9007,"[[468, 406, 45, 57], [397, 475, 56, 38]]","[(496, 434), (425, 503)]","[28, 28]"
1453,9008,"[[0, 406, 49, 57]]","[(21, 434)]",[28]
1454,9017,"[[310, 51, 51, 51], [470, 83, 41, 57], [396, 1, 58, 57]]","[(335, 76), (498, 111), (425, 30)]","[25, 28, 29]"
1455,9018,"[[49, 32, 56, 55], [0, 84, 50, 56]]","[(77, 60), (22, 112)]","[28, 28]"
1456,9036,"[[6, 221, 47, 49]]","[(30, 245)]",[24]
1457,9042,"[[436, 407, 47, 49], [391, 476, 48, 36]]","[(460, 431), (415, 500)]","[24, 24]"
1458,9043,"[[46, 393, 40, 45]]","[(68, 415)]",[22]
1459,9044,"[[54, 232, 76, 66], [64, 404, 77, 69]]","[(92, 270), (102, 442)]","[38, 38]"
1460,9052,"[[315, 10, 44, 51], [242, 68, 45, 48], [139, 136, 47, 48], [69, 177, 45, 47], [26, 238, 45, 52]]","[(340, 35), (266, 92), (163, 160), (92, 200), (52, 264)]","[25, 24, 24, 23, 26]"
1461,9053,"[[89, 229, 42, 47], [138, 307, 45, 49], [241, 231, 46, 46], [284, 299, 48, 46], [180, 376, 47, 47], [290, 380, 47, 47], [228, 432, 47, 45], [58, 410, 49, 48], [26, 355, 40, 41], [0, 301, 30, 40], [12, 438, 28, 29], [40, 480, 26, 28], [97, 468, 47, 44], [386, 233, 48, 48]]","[(112, 252), (162, 331), (264, 254), (308, 323), (203, 399), (313, 403), (251, 455), (82, 434), (46, 375), (10, 321), (26, 452), (54, 494), (120, 491), (410, 257)]","[23, 24, 23, 24, 23, 23, 23, 24, 20, 20, 14, 14, 23, 24]"
1462,9054,"[[192, 23, 64, 58]]","[(224, 55)]",[32]
1463,9062,"[[141, 20, 49, 48], [181, 67, 47, 47], [247, 22, 47, 47], [214, 0, 46, 21], [296, 90, 37, 39], [336, 149, 36, 39], [375, 202, 35, 40]]","[(165, 44), (204, 90), (270, 45), (237, -2), (315, 109), (355, 168), (395, 222)]","[24, 23, 23, 23, 19, 19, 20]"
1464,9063,"[[313, 158, 72, 70], [405, 278, 73, 69], [130, 45, 47, 48], [97, -1, 48, 44], [40, 5, 28, 29], [70, 55, 27, 28]]","[(349, 194), (441, 314), (154, 69), (121, 23), (54, 19), (84, 69)]","[36, 36, 24, 24, 14, 14]"
1465,9064,"[[23, 413, 71, 69]]","[(58, 448)]",[35]
1466,9074,"[[250, 42, 29, 24], [279, 76, 26, 25]]","[(264, 56), (292, 89)]","[14, 13]"
1467,9075,"[[0, 430, 61, 62]]","[(30, 461)]",[31]
1468,9085,"[[30, 69, 71, 65]]","[(65, 104)]",[35]
1469,9095,"[[161, 390, 56, 53], [175, 489, 56, 24]]","[(189, 418), (203, 517)]","[28, 28]"
1470,9125,"[[87, 275, 26, 29], [136, 282, 25, 25], [130, 334, 26, 26], [82, 329, 26, 26], [193, 314, 26, 27], [242, 318, 26, 28], [180, 388, 65, 67], [41, 394, 65, 67], [335, 323, 51, 52], [323, 448, 50, 52], [446, 446, 58, 58]]","[(101, 289), (148, 294), (143, 347), (95, 342), (206, 327), (256, 332), (213, 421), (74, 427), (361, 349), (349, 474), (475, 475)]","[14, 12, 13, 13, 13, 14, 33, 33, 26, 26, 29]"
1471,9126,"[[0, 443, 28, 61]]","[(-2, 473)]",[30]
1472,9134,"[[486, 75, 26, 29], [477, 134, 32, 32]]","[(500, 89), (493, 150)]","[14, 16]"
1473,9135,"[[12, 75, 27, 28], [2, 134, 32, 32], [144, 85, 33, 34], [208, 91, 33, 34], [202, 152, 32, 33], [139, 146, 32, 33], [195, 238, 32, 31], [144, 389, 61, 62], [362, 378, 94, 95], [290, 237, 95, 95], [394, 113, 93, 97], [323, -1, 49, 26], [445, -1, 58, 31]]","[(26, 89), (18, 150), (161, 102), (225, 108), (218, 168), (155, 162), (211, 254), (175, 420), (409, 425), (337, 284), (442, 161), (347, 23), (474, 28)]","[14, 16, 17, 17, 16, 16, 16, 31, 47, 47, 48, 24, 29]"
1474,9136,"[[0, 0, 29, 30], [-1, 133, 14, 64]]","[(14, 15), (31, 165)]","[15, 32]"
1475,9145,"[[39, 32, 62, 61], [125, 35, 70, 72], [277, 50, 68, 70]]","[(70, 63), (161, 71), (312, 85)]","[31, 36, 35]"
1476,9146,"[[49, 424, 121, 89]]","[(109, 484)]",[60]
1477,9155,"[[216, 143, 70, 71], [327, 154, 69, 69], [480, 414, 33, 99]]","[(251, 178), (361, 188), (529, 463)]","[35, 34, 49]"
1478,9156,"[[49, -1, 121, 72], [28, 164, 122, 124], [233, 192, 106, 107], [4, 405, 125, 108]]","[(109, 59), (90, 226), (286, 245), (66, 467)]","[60, 62, 53, 62]"
1479,9165,"[[265, 157, 70, 70], [464, 196, 48, 104], [480, -1, 32, 49]]","[(300, 192), (516, 248), (504, 23)]","[35, 52, 24]"
1480,9166,"[[-1, 194, 97, 108], [4, 0, 124, 55]]","[(53, 248), (66, -7)]","[54, 62]"
1481,9199,"[[452, 464, 60, 49]]","[(482, 494)]",[30]
1482,9204,"[[185, 147, 56, 57], [141, 202, 57, 57]]","[(213, 175), (169, 230)]","[28, 28]"
1483,9212,"[[151, 87, 102, 103], [332, 236, 103, 103]]","[(202, 138), (383, 287)]","[51, 51]"
1484,9220,"[[55, 63, 42, 42], [103, 102, 41, 42]]","[(76, 84), (124, 123)]","[21, 21]"
1485,9230,"[[198, 221, 78, 79], [284, 290, 102, 104], [209, 410, 78, 78], [107, 315, 101, 104]]","[(237, 260), (336, 342), (248, 449), (159, 367)]","[39, 52, 39, 52]"
1486,9231,"[[176, 167, 70, 71], [257, 233, 95, 94], [96, 269, 67, 69], [176, 333, 94, 94], [386, 423, 69, 71], [444, 354, 67, 70]]","[(211, 202), (304, 280), (130, 303), (223, 380), (421, 458), (479, 389)]","[35, 47, 34, 47, 35, 35]"
1487,9232,"[[-1, 354, 40, 69], [57, 398, 36, 37], [62, 447, 38, 38]]","[(33, 388), (75, 416), (81, 466)]","[34, 18, 19]"
1488,9233,"[[332, 467, 145, 46]]","[(404, 539)]",[72]
1489,9234,"[[421, 323, 92, 167]]","[(504, 406)]",[83]
1490,9235,"[[-1, 323, 114, 166]]","[(82, 406)]",[83]
1491,9240,"[[64, 69, 52, 54], [114, 111, 49, 51], [73, 160, 50, 52], [23, 120, 53, 53], [224, 183, 94, 95], [322, 265, 95, 94], [234, 372, 94, 96], [136, 292, 94, 95]]","[(91, 96), (139, 136), (99, 186), (49, 146), (271, 230), (369, 312), (282, 420), (183, 339)]","[27, 25, 26, 26, 47, 47, 48, 47]"
1492,9241,"[[60, 347, 69, 70], [118, 277, 68, 70], [187, 335, 69, 69], [238, 150, 50, 52], [364, 137, 51, 53], [286, 72, 69, 70], [494, 27, 19, 35], [443, 29, 37, 38], [395, 0, 57, 19]]","[(95, 382), (153, 312), (221, 369), (264, 176), (390, 163), (321, 107), (511, 44), (462, 48), (423, -9)]","[35, 35, 34, 26, 26, 35, 17, 19, 28]"
1493,9242,"[[20, 26, 36, 37]]","[(38, 44)]",[18]
1494,9243,"[[19, 358, 165, 155], [321, 0, 166, 157]]","[(101, 440), (404, 74)]","[82, 83]"
1495,9244,"[[123, 218, 163, 167], [399, 444, 115, 69]]","[(206, 301), (456, 501)]","[83, 57]"
1496,9245,"[[0, 447, 84, 66], [223, 77, 167, 166]]","[(42, 489), (306, 160)]","[42, 83]"
1497,9250,"[[394, 47, 69, 69], [320, 177, 60, 61], [379, 225, 59, 62], [331, 286, 59, 59], [272, 237, 59, 61], [152, 387, 60, 60], [211, 435, 59, 60], [119, 448, 40, 40], [177, 496, 35, 17]]","[(428, 81), (350, 207), (410, 256), (360, 315), (302, 267), (182, 417), (241, 465), (139, 468), (194, 513)]","[34, 30, 31, 29, 30, 30, 30, 20, 17]"
1498,9251,"[[34, 47, 70, 71]]","[(69, 82)]",[35]
1499,9252,"[[192, 254, 165, 166]]","[(275, 337)]",[83]
1500,9253,"[[31, 1, 147, 50], [294, 111, 165, 168], [8, 480, 127, 33]]","[(104, 74), (378, 195), (71, 543)]","[73, 84, 63]"
1501,9254,"[[399, 1, 113, 137], [94, 338, 166, 167]]","[(467, 69), (177, 421)]","[68, 83]"
1502,9255,"[[0, -2, 87, 138]]","[(18, 67)]",[69]
1503,9260,"[[176, 21, 37, 38], [212, 0, 57, 21]]","[(195, 40), (240, -7)]","[19, 28]"
1504,9262,"[[469, 16, 43, 143], [390, 429, 33, 36], [433, 377, 31, 34]]","[(540, 87), (408, 447), (450, 394)]","[71, 18, 17]"
1505,9263,"[[1, 7, 157, 167], [268, 233, 164, 168]]","[(84, 90), (352, 317)]","[83, 84]"
1506,9264,"[[118, -1, 121, 32]]","[(178, 59)]",[60]
1507,9272,"[[236, 294, 187, 186]]","[(329, 387)]",[93]
1508,9278,"[[193, 448, 122, 66]]","[(254, 509)]",[61]
1509,9288,"[[381, 128, 120, 122], [194, -1, 121, 96]]","[(442, 189), (254, 59)]","[61, 60]"
1510,9289,"[[94, 283, 120, 121], [0, 144, 27, 101]]","[(154, 343), (-23, 194)]","[60, 50]"
1511,9303,"[[349, 120, 160, 163]]","[(430, 201)]",[81]
1512,9304,"[[-1, 138, 37, 133], [234, 406, 165, 107]]","[(65, 204), (316, 488)]","[66, 82]"
1513,9314,"[[233, -1, 164, 97]]","[(315, 81)]",[82]
1514,9324,"[[362, 80, 112, 115]]","[(419, 137)]",[57]
1515,9331,"[[437, 440, 75, 72]]","[(474, 477)]",[37]
1516,9332,"[[-1, 437, 115, 76]]","[(56, 494)]",[57]
1517,9338,"[[155, 379, 122, 129]]","[(219, 443)]",[64]
1518,9341,"[[436, -1, 78, 119], [284, 231, 53, 55], [367, 301, 55, 56], [453, 359, 58, 73]]","[(495, 58), (311, 258), (395, 329), (489, 395)]","[59, 27, 28, 36]"
1519,9342,"[[-1, -1, 114, 118], [0, 360, 50, 72], [67, 434, 68, 68]]","[(58, 58), (14, 396), (101, 468)]","[59, 36, 34]"
1520,9343,"[[111, 383, 131, 129]]","[(176, 448)]",[65]
1521,9347,"[[363, 231, 122, 128]]","[(427, 295)]",[64]
1522,9348,"[[161, 0, 106, 35]]","[(214, -18)]",[53]
1523,9349,"[[36, 200, 121, 128]]","[(100, 264)]",[64]
1524,9352,"[[453, 70, 59, 132]]","[(519, 136)]",[66]
1525,9353,"[[-1, 71, 112, 130], [168, 228, 131, 131], [301, 65, 131, 132], [120, -1, 118, 43]]","[(64, 136), (233, 293), (367, 131), (179, 58)]","[65, 65, 66, 59]"
1526,9356,"[[337, 471, 68, 41]]","[(371, 505)]",[34]
